,level_0,Name,Period,index,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,TotalF,AbsMag,Distance
692,1933,b'RightS009492',53.313782991202345,746,b'RightS009492',5.63,2.3473,6.23e-14,4.932e-14,2.267e-14,-0.0,145.63,1,1.3429e-13,-4.3874749696082915,28.8237831125257
693,1935,b'RightS009520',54.85817742908872,765,b'RightS009520',5.6207,2.3083,5.35e-14,4.389e-14,2.184e-14,0.001,148.57,1,1.1923000000000001e-13,-4.477480439651158,27.547170037656077
694,1936,b'RightS009534',55.52840562003666,771,b'RightS009534',5.653,2.3271,4.662e-14,4.004e-14,2.138e-14,0.0,146.96,1,1.0804000000000001e-13,-4.516540541062042,27.57291582883796
695,1948,b'RightS009618',51.73591348890153,851,b'RightS009618',5.6578,2.3493,8.842e-14,7.502e-14,3.762e-14,0.001,146.27,1,2.0106e-13,-4.295518612645981,25.980778705672062
696,1953,b'RightS009645',57.06214689265536,878,b'RightS009645',5.6298,2.2724,2.591e-14,2.633e-14,1.925e-14,-0.0,148.39,1,7.149000000000001e-14,-4.605925157310153,30.67693681278358
697,1964,b'RightS009699',51.618398637137986,931,b'RightS009699',5.6798,2.3897,8.191e-14,6.32e-14,2.594e-14,-0.0,146.13,1,1.7105000000000001e-13,-4.288669986925422,28.53030847768987
698,1965,b'RightS009701',53.69167158889545,933,b'RightS009701',5.5822,2.2781,7.427e-14,6.089e-14,2.951e-14,0.0,147.85,1,1.6467e-13,-4.409497867402301,25.291703350147092
699,1967,b'RightS009734',56.35461872287662,962,b'RightS009734',5.6431,2.3388,3.825e-14,3.203e-14,1.64e-14,0.0,146.13,1,8.668e-14,-4.564691257519206,29.16593488783265
700,1971,b'RightS009850',56.49471721566189,1045,b'RightS009850',5.5988,2.3058,4.577e-14,3.919e-14,2.048e-14,-0.0,147.83,1,1.0544e-13,-4.572856030964449,26.12067242380468
701,1972,b'RightS009906',52.57374204742626,1085,b'RightS009906',5.5829,2.2837,7.514e-14,5.966e-14,2.661e-14,-0.0,147.77,1,1.6141e-13,-4.344346264038301,27.541351212741798
702,1974,b'RightS010004',51.15362971299943,1126,b'RightS010004',9.1721,3.0774,9.696e-14,7.325e-14,3.028e-14,-0.001,149.4,1,2.0048999999999999e-13,-4.261583807091949,27.340363346952948
703,1975,b'RightS010108',50.69715560513106,1155,b'RightS010108',9.1262,3.0518,9.111e-14,7.104e-14,3.115e-14,0.0,149.32,1,1.9330000000000002e-13,-4.234981039280042,28.625824474204673
704,1976,b'RightS010125',53.188999414862494,1159,b'RightS010125',9.1352,3.0841,6.844e-14,5.642e-14,2.723e-14,0.0,150.87,1,1.5208999999999999e-13,-4.380202731269057,27.175784717255805
705,1977,b'RightS010335',53.06479859894922,1235,b'RightS010335',9.1508,3.0983,7.532e-14,6.662e-14,3.763e-14,0.0,150.65,1,1.7957e-13,-4.37296445551401,25.21827974759237
706,1981,b'RightS010418',54.85817742908872,1275,b'RightS010418',9.1195,3.0933,4.616e-14,3.517e-14,1.482e-14,0.0,150.79,1,9.615e-14,-4.477480439651158,30.773266367001245
707,1994,b'RightS010768',55.25835866261397,1502,b'RightS010768',9.1952,2.9928,5.343e-14,4.265e-14,2.013e-14,-0.0,149.04,1,1.1621000000000002e-13,-4.500802525733693,27.20440422883862
708,1999,b'RightS010951',52.21137277426766,1599,b'RightS010951',8.0441,2.7309,6.725e-14,5.129e-14,2.168e-14,-0.001,143.78,1,1.4022e-13,-4.32322781401049,30.434750335044402
709,2000,b'RightS010985',50.471960022209885,1610,b'RightS010985',8.0273,2.722,9.847e-14,8.274e-14,4.244e-14,-0.0,143.51,1,2.2364999999999999e-13,-4.2218569086854405,26.928600747804985
710,2001,b'RightS011288',51.5014164305949,1710,b'RightS011288',8.0097,2.6935,6.391e-14,5.028e-14,2.338e-14,-0.0,145.88,1,1.3757e-13,-4.281852403134476,32.23859926834975
711,2002,b'RightS011290',54.46375074895146,1711,b'RightS011290',8.0628,2.6847,5.309e-14,4.666e-14,2.679e-14,0.0,146.05,1,1.2654e-13,-4.454493722092277,27.433471748539258
712,2005,b'RightS011503',56.2152133580705,1820,b'RightS011503',8.025,2.7109,3.625e-14,2.736e-14,1.162e-14,-0.0,144.16,1,7.523e-14,-4.5565668787477795,31.853599411358495
713,2006,b'RightS011519',52.452394691286784,1827,b'RightS011519',8.0364,2.7047,7.786e-14,6.598e-14,3.355e-14,0.001,144.54,1,1.7739e-13,-4.337274284523314,26.403208310677876
714,2008,b'RightS011533',51.38496325607689,1835,b'RightS011533',8.0334,2.7049,8.216e-14,6.306e-14,2.673e-14,0.0,144.55,1,1.7195000000000001e-13,-4.275065650700414,29.012836557900265
715,2043,b'RightS012034',50.027517886626306,2229,b'RightS012034',8.0573,2.7006,8.194e-14,6.132e-14,2.557e-14,0.0,144.7,1,1.6883e-13,-4.195955349900496,32.2271018755753
716,2048,b'RightS012213',54.20393559928444,2299,b'RightS012213',7.1157,1.365,5.401e-14,4.38e-14,2.062e-14,-0.0,147.25,1,1.1843e-13,-4.439352004344289,28.812898051670746
717,2049,b'RightS012414',53.313782991202345,2343,b'RightS012414',7.1097,1.3606,4.98e-14,3.86e-14,1.691e-14,0.0,145.54,1,1.0531000000000001e-13,-4.3874749696082915,32.58133406791973
718,2050,b'RightS012477',52.452394691286784,2357,b'RightS012477',7.0996,1.3681,7.55e-14,6.355e-14,3.146e-14,-0.0,145.68,1,1.7051e-13,-4.337274284523314,26.90327062449141
719,2056,b'RightS012543',53.313782991202345,2388,b'RightS012543',7.1165,1.3557,5.683e-14,4.874e-14,2.59e-14,-0.0,146.33,1,1.3147e-13,-4.3874749696082915,28.994775654780746
720,2058,b'RightS012601',50.24875621890547,2422,b'RightS012601',7.0968,1.3509,8.74e-14,6.683e-14,2.839e-14,-0.0,144.64,1,1.8261999999999998e-13,-4.208848856636727,30.415141489712827
721,2060,b'RightS012679',51.03874227961819,2461,b'RightS012679',7.1184,1.3818,9.356e-14,7.302e-14,3.187e-14,-0.0,147.39,1,1.9844999999999998e-13,-4.254888304188137,27.595288167227082
722,2064,b'RightS012886',49.16170903190913,2585,b'RightS012886',7.167,1.3857,1.192e-13,9.534e-14,4.503e-14,-0.0,147.16,1,2.5957e-13,-4.145497040142048,27.39137957232412
723,2069,b'RightS012949',51.5014164305949,2644,b'RightS012949',7.1191,1.3754,6.85e-14,5.386e-14,2.464e-14,0.0,146.05,1,1.47e-13,-4.281852403134476,31.14875005715828
724,2079,b'RightS013462',55.52840562003666,2864,b'RightS013462',6.9948,2.663,3.172e-14,3.225e-14,2.32e-14,0.001,147.26,1,8.717000000000001e-14,-4.516540541062042,30.72308836606651
725,2080,b'RightS013694',52.818128994770476,2986,b'RightS013694',7.0081,2.6484,5.281e-14,5.184e-14,3.513e-14,-0.001,147.21,1,1.3977999999999999e-13,-4.358588844514155,29.06518431231936
726,2084,b'RightS013781',57.06214689265536,3056,b'RightS013781',7.0018,2.6718,2.507e-14,2.601e-14,2.098e-14,0.0,146.66,1,7.206e-14,-4.605925157310153,30.86506850688057
727,2087,b'RightS013793',54.7260686333534,3067,b'RightS013793',6.9869,2.6861,4.727e-14,3.891e-14,1.954e-14,-0.0,146.28,1,1.0571999999999999e-13,-4.469781296242413,29.517443218425143
728,2089,b'RightS013810',53.69167158889545,3084,b'RightS013810',6.9678,2.7052,4.816e-14,3.602e-14,1.498e-14,-0.0,145.81,1,9.916e-14,-4.409497867402301,32.883589043808726
729,2091,b'RightS013823',52.21137277426766,3097,b'RightS013823',6.9443,2.721,6.797e-14,5.261e-14,2.28e-14,0.0,145.44,1,1.4338e-13,-4.32322781401049,30.050516580219327
730,2106,b'RightS013966',53.946587537091986,3219,b'RightS013966',6.9729,2.6992,4.992e-14,4.465e-14,2.505e-14,0.001,145.94,1,1.1962e-13,-4.424354065518536,29.034358545327773
731,2110,b'RightS014031',51.618398637137986,3268,b'RightS014031',6.9081,2.7112,8.862e-14,7.477e-14,3.723e-14,-0.0,145.11,1,2.0062000000000003e-13,-4.288669986925422,26.23018273864089
732,2114,b'RightS014081',52.21137277426766,3301,b'RightS014081',6.9613,2.6098,7.736e-14,6.71e-14,3.627e-14,0.0,146.72,1,1.8073e-13,-4.32322781401049,26.608772041120837
733,2115,b'RightS014243',52.21137277426766,3352,b'RightS014243',8.4725,4.0692,7.34e-14,5.972e-14,2.89e-14,-0.0,147.5,1,1.6202e-13,-4.32322781401049,28.20500580647588
734,2116,b'RightS014259',53.06479859894922,3358,b'RightS014259',8.4409,4.0622,6.714e-14,5.195e-14,2.302e-14,0.001,147.69,1,1.4210999999999999e-13,-4.37296445551401,28.55781634302995
735,2117,b'RightS014442',51.26903553299493,3422,b'RightS014442',8.441,4.0435,9.534e-14,7.872e-14,3.683e-14,0.001,148.41,1,2.1089000000000002e-13,-4.268309520950768,26.169938185126497
736,2120,b'RightS014498',53.565114908662345,3452,b'RightS014498',8.4582,4.0506,5.987e-14,4.597e-14,1.942e-14,0.0,148.67,1,1.2526000000000001e-13,-4.402122294678124,29.35631916750677
737,2125,b'RightS014694',52.09169054441261,3557,b'RightS014694',8.4257,4.098,8.053e-14,6.377e-14,2.955e-14,0.0,146.89,1,1.7385e-13,-4.316252876073895,27.514736208842397
738,2128,b'RightS014774',56.07649599012956,3607,b'RightS014774',8.49,4.0152,5.387e-14,4.455e-14,2.276e-14,-0.0,148.38,1,1.2118e-13,-4.548482595614955,25.196188455501648
739,2131,b'RightS014797',52.09169054441261,3627,b'RightS014797',8.4725,3.9895,7.68e-14,6.989e-14,4.031e-14,-0.0,148.53,1,1.87e-13,-4.316252876073895,26.282461791596983
740,2145,b'RightS014920',53.946587537091986,3731,b'RightS014920',8.3968,4.0255,6.082e-14,4.743e-14,2.129e-14,0.0,147.91,1,1.2954e-13,-4.424354065518536,28.17061997062965
741,2146,b'RightS015053',52.818128994770476,3769,b'RightS015053',7.2286,1.078,7.48e-14,6e-14,2.794e-14,-0.001,147.32,1,1.6274e-13,-4.358588844514155,27.01655395105478
742,2147,b'RightS015110',56.49471721566189,3784,b'RightS015110',7.2344,1.0859,3.801e-14,3.23e-14,1.663e-14,0.0,147.6,1,8.694e-14,-4.572856030964449,28.772044501700094
743,2148,b'RightS015163',54.07495538370018,3805,b'RightS015163',7.2379,1.0735,4.269e-14,3.342e-14,1.451e-14,-0.0,148.04,1,9.062e-14,-4.4318351908638025,33.27202102472535
744,2149,b'RightS015215',55.93846153846154,3820,b'RightS015215',7.235,1.0711,3.203e-14,3.102e-14,2.005e-14,0.001,148.17,1,8.31e-14,-4.540438112029859,30.476146125981963
745,2150,b'RightS015270',55.80110497237568,3836,b'RightS015270',7.2482,1.0934,4.166e-14,3.914e-14,2.495e-14,0.0,147.69,1,1.0574999999999999e-13,-4.532433134809823,27.38249530857831
746,2153,b'RightS015290',54.59459459459459,3847,b'RightS015290',7.2606,1.0946,5.681e-14,4.955e-14,2.808e-14,0.0,147.73,1,1.3444e-13,-4.462119145714912,26.388736570115015
747,2154,b'RightS015301',53.06479859894922,3853,b'RightS015301',7.2233,1.0675,6.061e-14,4.701e-14,1.99e-14,0.001,148.22,1,1.2752e-13,-4.37296445551401,30.02082664270692
748,2156,b'RightS015325',51.618398637137986,3870,b'RightS015325',7.2253,1.0771,7.731e-14,5.849e-14,2.393e-14,-0.0,147.31,1,1.5973e-13,-4.288669986925422,29.656793681235733
749,2158,b'RightS015385',57.49525616698293,3901,b'RightS015385',7.2383,1.096,3.237e-14,3.131e-14,2.081e-14,-0.001,147.52,1,8.449e-14,-4.631166250426966,27.325954507238194
750,2159,b'RightS015417',57.35015772870662,3913,b'RightS015417',7.2444,1.0874,3.547e-14,3.159e-14,1.853e-14,0.0,147.66,1,8.558999999999999e-14,-4.622710086108336,27.47072643194069
751,2161,b'RightS015469',51.38496325607689,3942,b'RightS015469',7.2093,1.087,9.513e-14,7.953e-14,4.008e-14,-0.0,147.51,1,2.1473999999999998e-13,-4.275065650700414,25.834596533116738
752,2163,b'RightS015501',50.58430717863105,3956,b'RightS015501',7.2528,1.0761,8.229e-14,6.292e-14,2.594e-14,-0.0,148.04,1,1.7114999999999998e-13,-4.228404367270894,30.648093181259817
753,2164,b'RightS015507',52.09169054441261,3959,b'RightS015507',7.2447,1.0807,8.649e-14,7.707e-14,4.314e-14,0.0,148.01,1,2.0670000000000002e-13,-4.316252876073895,25.02827294238821
754,2165,b'RightS015552',51.15362971299943,3979,b'RightS015552',7.2533,1.0794,7.783e-14,6.009e-14,2.55e-14,-0.001,147.88,1,1.6341999999999997e-13,-4.261583807091949,30.186099166777932
755,2174,b'RightS015686',57.06214689265536,4063,b'RightS015686',7.214,1.0041,2.945e-14,2.234e-14,9.065e-15,-0.001,148.24,1,6.0855e-14,-4.605925157310153,33.30395698543721
756,2180,b'RightS015749',54.990925589836664,4123,b'RightS015749',7.2176,0.9785,5.068e-14,3.989e-14,1.752e-14,-0.0,148.05,1,1.0809e-13,-4.485216844492006,28.63911277333721
757,2182,b'RightS015759',52.94117647058823,4133,b'RightS015759',7.1677,0.9968,6.41e-14,4.889e-14,2.123e-14,0.001,148.01,1,1.3422e-13,-4.3657599049808855,29.683152880299957
758,2191,b'RightS015799',50.81050866405813,4171,b'RightS015799',7.2954,0.9708,9.714e-14,7.533e-14,3.353e-14,0.0,148.09,1,2.0600000000000003e-13,-4.241587120666537,27.5881422066909
759,2194,b'RightS015810',52.818128994770476,4182,b'RightS015810',7.2199,1.205,7.204e-14,5.89e-14,2.88e-14,0.0,147.34,1,1.5973999999999998e-13,-4.358588844514155,27.26766377971639
760,2195,b'RightS015827',55.12431776834445,4195,b'RightS015827',7.2704,1.0396,4.823e-14,3.613e-14,1.495e-14,0.0,148.14,1,9.931000000000001e-14,-4.492990781921532,29.824325342370976
761,2203,b'RightS015923',52.69565217391304,4271,b'RightS015923',7.2815,0.987,6.637e-14,5.08e-14,2.139e-14,-0.0,148.16,1,1.3856e-13,-4.351451041139445,29.60347020371799
762,2204,b'RightS015930',51.618398637137986,4276,b'RightS015930',7.2565,0.9792,7.686e-14,5.756e-14,2.39e-14,0.001,148.19,1,1.5832e-13,-4.288669986925422,29.895416882643847
763,2206,b'RightS016005',56.77701436602124,4326,b'RightS016005',7.1511,1.1657,3.527e-14,2.775e-14,1.199e-14,0.0,147.3,1,7.500999999999999e-14,-4.5893079729596735,30.45892137147092
764,2208,b'RightS048118',56.919223544145275,4368,b'RightS048118',-14.4392,17.0101,1.414e-13,1.152e-13,5.423e-14,-0.0,79.36,1,3.1083000000000005e-13,-4.597595754634788,14.807300263807933
765,2213,b'RightS048324',50.92436974789916,4486,b'RightS048324',-14.3793,17.0076,3.636e-13,2.868e-13,1.234e-13,-0.001,80.05,1,7.738e-13,-4.248222809140479,14.031335915653488
766,2214,b'RightS048346',57.93499043977055,4499,b'RightS048346',-14.3036,17.0385,1.124e-13,8.524e-14,3.585e-14,0.0,79.77,1,2.3349e-13,-4.6567934405704206,16.0798339330853
767,2219,b'RightS048421',54.3335325762104,4543,b'RightS048421',-14.3712,16.9757,2.399e-13,1.845e-13,7.805e-14,-0.001,76.9,1,5.024499999999999e-13,-4.446904761941836,13.91712198150098
768,2220,b'RightS048527',53.565114908662345,4591,b'RightS048527',-14.5187,16.5918,2.398e-13,1.868e-13,8.013e-14,0.001,79.98,1,5.0673e-13,-4.402122294678124,14.562985487163592
769,2221,b'RightS048901',51.26903553299493,4727,b'RightS048901',-14.9132,16.8284,4.081e-13,3.136e-13,1.35e-13,-0.0,80.8,1,8.567000000000001e-13,-4.268309520950768,13.111645917589689
770,2222,b'RightS049027',52.452394691286784,4777,b'RightS049027',-14.1688,16.6712,2.541e-13,1.926e-13,8.423e-14,-0.0,80.88,1,5.3093e-13,-4.337274284523314,15.453779679995316
771,2223,b'RightS049193',53.69167158889545,4831,b'RightS049193',-13.7405,16.7761,2.394e-13,2.283e-13,1.528e-13,0.0,79.96,1,6.205e-13,-4.409497867402301,13.061652055030157
772,2224,b'RightS049245',51.85396463205932,4852,b'RightS049245',-13.9033,17.0009,3.633e-13,3.043e-13,1.511e-13,0.001,81.05,1,8.186999999999999e-13,-4.30239849279082,12.798226072195783
773,2225,b'RightS049298',53.946587537091986,4880,b'RightS049298',-14.0823,16.8635,2.456e-13,2.301e-13,1.438e-13,-0.001,79.74,1,6.194999999999999e-13,-4.424354065518536,12.78982664124945
774,2226,b'RightS049550',53.43915343915343,4971,b'RightS049550',-14.3244,16.8241,2.485e-13,2.321e-13,1.464e-13,0.0,80.02,1,6.270000000000001e-13,-4.394781410126664,13.175640141938562
775,2227,b'RightS049561',54.46375074895146,4973,b'RightS049561',-14.5635,16.8289,2.514e-13,2.003e-13,9.508e-14,-0.0,79.67,1,5.4678e-13,-4.454493722092277,13.24075239716534
776,2228,b'RightS049610',54.07495538370018,4989,b'RightS049610',-15.1639,17.0559,2.422e-13,1.972e-13,9.273e-14,0.0,80.22,1,5.321300000000001e-13,-4.4318351908638025,13.697110180365078
777,2229,b'RightS049766',52.69565217391304,5047,b'RightS049766',-14.934,16.7945,2.796e-13,2.527e-13,1.46e-13,-0.0,79.63,1,6.783e-13,-4.351451041139445,13.273084476562875
778,2230,b'RightS049972',54.85817742908872,5112,b'RightS049972',-18.8728,18.2035,1.744e-13,1.549e-13,8.676e-14,0.0,79.72,1,4.1606000000000005e-13,-4.477480439651158,14.663379388188995
779,2231,b'RightS050034',56.77701436602124,5134,b'RightS050034',-18.8615,18.164,1.612e-13,1.455e-13,8.532e-14,0.0,79.4,1,3.9202e-13,-4.5893079729596735,13.301925674715577
780,2232,b'RightS050153',53.946587537091986,5178,b'RightS050153',-18.8563,18.1466,2.188e-13,2.016e-13,1.294e-13,0.0,80.21,1,5.498e-13,-4.424354065518536,13.6639952809074
781,2240,b'RightS050333',49.699289229086936,5298,b'RightS050333',-18.8306,18.276,4.174e-13,3.216e-13,1.397e-13,-0.001,79.19,1,8.787e-13,-4.176826574324354,14.38562360020188
782,2251,b'RightS050436',55.25835866261397,5378,b'RightS050436',-18.8258,18.257,1.492e-13,1.436e-13,9.605e-14,-0.0,78.72,1,3.8885e-13,-4.500802525733693,14.825915385285938
783,2254,b'RightS050514',51.26903553299493,5440,b'RightS050514',-18.7637,18.3906,3.179e-13,2.39e-13,1.003e-13,0.001,78.91,1,6.572e-13,-4.268309520950768,15.01918231180789
784,2255,b'RightS050685',55.80110497237568,5507,b'RightS050685',-12.9562,19.4394,2.246e-13,1.706e-13,7.14e-14,0.001,75.59,1,4.666e-13,-4.532433134809823,13.115773834358915
785,2256,b'RightS050718',51.85396463205932,5522,b'RightS050718',-13.1684,19.1438,3.415e-13,2.808e-13,1.416e-13,0.0,75.9,1,7.639e-13,-4.30239849279082,13.323005337317516
786,2257,b'RightS050766',55.12431776834445,5538,b'RightS050766',-13.1786,19.134,2.327e-13,1.844e-13,8.173e-14,0.0,75.96,1,4.9883e-13,-4.492990781921532,13.201526465153192
787,2258,b'RightS051302',56.919223544145275,5731,b'RightS051302',-13.2547,19.2443,1.491e-13,1.249e-13,6.418e-14,-0.0,75.14,1,3.3818e-13,-4.597595754634788,14.220697670434904
788,2259,b'RightS051315',53.818827708703374,5738,b'RightS051315',-12.8089,19.2055,2.129e-13,1.905e-13,1.143e-13,-0.0,75.61,1,5.177e-13,-4.416908374751578,14.177456473327265
789,2263,b'RightS051447',52.09169054441261,5814,b'RightS051447',-13.2018,19.2036,3.04e-13,2.308e-13,9.54e-14,-0.0,75.37,1,6.302e-13,-4.316252876073895,14.462909202213543
790,2264,b'RightS051490',52.331606217616574,5842,b'RightS051490',-13.2135,19.1546,2.542e-13,1.928e-13,8.053e-14,0.001,74.59,1,5.2753e-13,-4.330234876013577,15.571449699929131
791,2266,b'RightS051508',53.946587537091986,5853,b'RightS051508',-13.2562,19.1695,2.615e-13,2.25e-13,1.189e-13,0.001,74.54,1,6.054e-13,-4.424354065518536,12.93396579803918
792,2270,b'RightS051718',52.94117647058823,5938,b'RightS051718',-18.3209,18.7918,3.957e-13,3.316e-13,1.713e-13,0.0,77.74,1,8.986e-13,-4.3657599049808855,11.397583604811587
793,2271,b'RightS051800',53.565114908662345,5959,b'RightS051800',-18.5093,18.8441,3.282e-13,2.489e-13,1.051e-13,0.0,77.09,1,6.822000000000001e-13,-4.402122294678124,12.61613723121573
794,2272,b'RightS052048',54.07495538370018,6045,b'RightS052048',-18.4,18.6821,2.027e-13,2.149e-13,1.814e-13,-0.001,77.51,1,5.99e-13,-4.4318351908638025,13.120917258981482
795,2273,b'RightS052079',55.12431776834445,6055,b'RightS052079',-18.4894,18.75,2.681e-13,2.659e-13,1.887e-13,-0.0,76.89,1,7.226999999999999e-13,-4.492990781921532,10.993739458525786
796,2275,b'RightS052360',55.12431776834445,6161,b'RightS052360',-18.365,18.6133,2.654e-13,2.148e-13,1.015e-13,-0.0,78.53,1,5.817e-13,-4.492990781921532,12.231718298118784
797,2277,b'RightS052483',54.990925589836664,6228,b'RightS052483',-18.5136,18.6775,2.551e-13,2.292e-13,1.343e-13,0.0,76.68,1,6.186e-13,-4.485216844492006,11.947698952575747
798,2281,b'RightS052753',52.57374204742626,6362,b'RightS052753',-18.4433,16.262,3.596e-13,2.806e-13,1.219e-13,0.001,80.32,1,7.621000000000001e-13,-4.344346264038301,12.69939508781617
799,2282,b'RightS052852',55.80110497237568,6398,b'RightS052852',-18.4403,16.2878,2.179e-13,2.035e-13,1.252e-13,-0.0,79.41,1,5.466e-13,-4.532433134809823,12.008844625568683
800,2283,b'RightS053062',53.43915343915343,6479,b'RightS053062',-18.4433,16.31,2.249e-13,1.717e-13,7.037e-14,0.0,79.23,1,4.6697e-13,-4.394781410126664,15.31877887992583
801,2285,b'RightS053092',51.5014164305949,6495,b'RightS053092',-18.4394,16.2835,3.011e-13,2.324e-13,1.018e-13,0.001,79.65,1,6.353e-13,-4.281852403134476,14.99531994954309
802,2286,b'RightS053096',53.565114908662345,6497,b'RightS053096',-18.459,16.2836,2.866e-13,2.523e-13,1.36e-13,0.0,79.81,1,6.749000000000001e-13,-4.402122294678124,12.530841231171427
803,2287,b'RightS053100',54.46375074895146,6499,b'RightS053100',-18.4194,16.2827,2.409e-13,1.905e-13,8.434e-14,-0.0,79.76,1,5.1574e-13,-4.454493722092277,13.57705723951802
804,2289,b'RightS053133',53.188999414862494,6518,b'RightS053133',-18.4979,16.2774,3.149e-13,2.696e-13,1.416e-13,0.001,79.9,1,7.261e-13,-4.380202731269057,12.431933845437161
805,2291,b'RightS053256',53.43915343915343,6587,b'RightS053256',-18.4114,16.2386,3.341e-13,2.989e-13,1.762e-13,-0.0,80.23,1,8.092e-13,-4.394781410126664,11.610377414214922
806,2292,b'RightS053312',53.43915343915343,6625,b'RightS053312',-18.5245,16.3856,3.829e-13,3.059e-13,1.463e-13,-0.0,79.57,1,8.351e-13,-4.394781410126664,11.476766780935238
807,2298,b'RightS053432',50.58430717863105,6715,b'RightS053432',-18.415,16.4946,4.328e-13,3.383e-13,1.465e-13,0.0,79.4,1,9.176e-13,-4.228404367270894,13.21742386527759
808,2300,b'RightS053451',54.20393559928444,6732,b'RightS053451',-18.5747,16.0982,2.371e-13,1.853e-13,8.262e-14,0.0,80.31,1,5.0502e-13,-4.439352004344289,14.008327552414451
809,2301,b'RightS053457',53.69167158889545,6738,b'RightS053457',-18.2608,16.4247,2.538e-13,1.955e-13,8.559e-14,-0.0,79.61,1,5.348900000000001e-13,-4.409497867402301,14.114896093095862
810,2302,b'RightS053465',53.06479859894922,6746,b'RightS053465',-18.2226,16.3583,2.861e-13,2.171e-13,9.069e-14,0.0,79.73,1,5.9389e-13,-4.37296445551401,13.969725115468762
811,2305,b'RightS053483',53.313782991202345,6763,b'RightS053483',-18.5114,16.4501,2.79e-13,2.169e-13,9.639e-14,0.0,79.47,1,5.922900000000001e-13,-4.3874749696082915,13.744620058914295
812,2308,b'RightS053584',54.20393559928444,6834,b'RightS053584',-14.5205,12.5711,1.983e-13,1.925e-13,1.338e-13,0.0,75.45,1,5.246e-13,-4.439352004344289,13.743857097354296
813,2309,b'RightS053664',55.39305301645338,6860,b'RightS053664',-14.6405,12.4288,2.095e-13,1.557e-13,6.478e-14,0.0,75.87,1,4.2998e-13,-4.508652352391984,14.110081346266018
814,2310,b'RightS053758',58.38150289017341,6900,b'RightS053758',-14.6553,12.5443,1.016e-13,1.026e-13,7.538e-14,0.0,76.81,1,2.7958e-13,-4.6828156548394,14.223893509537223
